Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
53,Non-Travel,338,Research & Development,20,3,Human Resources,1,858,2,Female,64,2,3,Research Director,1,Divorced,9538,18383,6,Y,No,14,3,2,80,2,19,5,2,19,3,6,1,No
41,Travel_Rarely,304,Research & Development,13,2,Medical,1,859,1,Female,89,3,1,Manager,3,Married,4802,10540,1,Y,No,14,3,3,80,1,23,4,2,1,1,1,1,No
48,Travel_Rarely,659,Research & Development,22,5,Other,1,860,1,Female,73,1,5,Human Resources,3,Single,16315,18328,6,Y,No,21,3,1,80,3,6,3,1,2,2,2,2,No
23,Travel_Rarely,344,Research & Development,5,4,Marketing,1,861,3,Male,34,4,2,Laboratory Technician,2,Married,7124,8214,6,Y,No,22,3,1,80,0,3,6,3,3,3,3,3,Yes
19,Travel_Frequently,931,Sales,22,5,Human Resources,1,862,2,Female,47,4,2,Manager,4,Married,6875,26972,6,Y,No,24,3,3,80,1,1,2,3,1,1,1,1,No
37,Travel_Rarely,1440,Sales,7,5,Medical,1,863,2,Female,50,2,1,Healthcare Representative,1,Married,5452,8145,4,Y,No,12,3,3,80,1,19,4,3,19,6,13,1,No
45,Travel_Rarely,1024,Research & Development,23,4,Medical,1,864,4,Male,80,4,4,Research Director,4,Married,14162,4609,8,Y,Yes,18,3,3,80,2,27,1,2,27,7,7,15,No
28,Travel_Rarely,394,Research & Development,9,4,Other,1,865,4,Male,70,2,2,Manufacturing Director,4,Married,6540,26721,1,Y,No,22,3,2,80,1,6,4,1,6,6,2,2,No
21,Travel_Rarely,739,Research & Development,8,4,Other,1,866,3,Female,53,2,1,Manufacturing Director,2,Divorced,5193,20610,3,Y,No,14,3,4,80,1,3,6,4,2,0,2,2,No
32,Travel_Rarely,955,Research & Development,29,2,Other,1,867,2,Male,53,3,4,Healthcare Representative,1,Married,14241,26839,1,Y,No,12,3,2,80,2,14,6,2,14,2,2,11,No
23,Travel_Frequently,1405,Research & Development,16,1,Marketing,1,868,3,Female,67,1,1,Manager,1,Single,3546,15622,7,Y,No,19,3,2,80,1,5,2,1,5,5,5,2,Yes
47,Non-Travel,116,Research & Development,6,1,Medical,1,869,4,Male,73,2,1,Manufacturing Director,3,Divorced,5007,24314,0,Y,Yes,24,3,3,80,1,29,1,3,19,10,3,10,No
55,Travel_Rarely,170,Human Resources,28,4,Technical Degree,1,870,3,Male,86,2,4,Research Scientist,4,Married,12684,25226,8,Y,No,24,3,4,80,0,12,2,3,12,12,6,10,No
19,Travel_Rarely,1392,Research & Development,16,5,Marketing,1,871,3,Female,88,2,4,Research Scientist,1,Single,12571,12298,4,Y,No,23,3,1,80,1,1,6,3,1,1,1,1,Yes
32,Travel_Rarely,1448,Sales,6,3,Life Sciences,1,872,1,Male,63,3,4,Laboratory Technician,3,Divorced,13068,5080,2,Y,No,22,3,3,80,2,14,0,1,14,5,9,4,No
28,Travel_Rarely,404,Research & Development,14,4,Human Resources,1,873,1,Female,52,2,1,Research Scientist,1,Married,5274,2987,3,Y,No,20,3,4,80,2,9,2,3,6,1,5,6,Yes
25,Travel_Rarely,1130,Sales,21,5,Other,1,874,1,Male,72,1,2,Sales Executive,4,Single,7073,19744,0,Y,Yes,23,3,1,80,0,7,4,1,7,3,7,7,No
43,Non-Travel,1437,Sales,1,5,Medical,1,875,4,Male,69,1,3,Research Director,3,Married,9841,25434,2,Y,No,17,3,2,80,2,25,6,2,1,1,1,1,Yes
22,Travel_Rarely,916,Research & Development,25,2,Human Resources,1,876,3,Male,76,4,3,Healthcare Representative,1,Divorced,10068,9546,7,Y,No,13,3,4,80,2,4,0,4,4,4,4,4,No
23,Travel_Rarely,1226,Sales,9,2,Marketing,1,877,1,Female,70,1,1,Sales Executive,2,Married,4463,17233,1,Y,Yes,17,4,2,80,2,5,0,3,5,0,5,3,Yes
43,Travel_Rarely,920,Sales,25,1,Life Sciences,1,878,1,Female,76,4,1,Human Resources,1,Single,4766,3726,1,Y,No,11,4,2,80,1,25,3,2,23,13,9,9,Yes
21,Non-Travel,292,Sales,27,1,Marketing,1,879,1,Male,49,1,2,Research Director,4,Married,6827,18149,8,Y,Yes,22,3,4,80,0,3,4,2,3,3,3,3,Yes
36,Travel_Frequently,628,Research & Development,24,3,Marketing,1,880,4,Female,94,4,4,Manufacturing Director,2,Married,14159,16268,4,Y,No,11,3,1,80,3,2,4,1,2,2,2,2,Yes
37,Travel_Rarely,270,Research & Development,13,3,Technical Degree,1,881,4,Female,97,2,1,Research Director,1,Divorced,3652,15977,4,Y,No,14,3,4,80,0,19,1,2,19,3,12,4,Yes
50,Travel_Rarely,350,Research & Development,26,3,Human Resources,1,882,3,Female,53,3,5,Sales Representative,1,Single,16778,2907,0,Y,No,14,3,1,80,0,1,2,1,1,1,1,1,Yes
37,Travel_Rarely,1330,Sales,29,3,Technical Degree,1,883,3,Male,65,3,4,Sales Representative,3,Married,13228,21208,5,Y,No,14,3,3,80,0,19,5,1,1,1,1,1,Yes
29,Travel_Rarely,640,Research & Development,19,5,Marketing,1,884,3,Female,74,3,1,Sales Executive,4,Single,4947,15764,7,Y,No,19,3,3,80,3,11,2,2,4,0,4,4,No
18,Travel_Rarely,515,Research & Development,17,5,Life Sciences,1,885,1,Male,31,2,5,Manager,1,Married,15731,26409,5,Y,Yes,16,3,3,80,3,0,4,1,0,0,0,0,Yes
43,Travel_Frequently,893,Research & Development,11,1,Medical,1,886,2,Male,57,3,2,Manufacturing Director,1,Divorced,8052,10390,6,Y,No,13,3,2,80,2,9,2,1,7,3,2,7,No
31,Non-Travel,1267,Research & Development,28,2,Medical,1,887,4,Male,55,1,5,Research Scientist,1,Single,17115,4455,3,Y,No,16,4,3,80,1,13,4,1,13,5,8,10,Yes
55,Travel_Rarely,124,Sales,28,2,Human Resources,1,888,1,Male,52,4,1,Sales Representative,4,Single,5019,7208,1,Y,No,12,3,2,80,2,23,6,2,9,9,9,9,Yes
54,Travel_Rarely,767,Human Resources,8,4,Other,1,889,1,Male,65,2,3,Human Resources,2,Married,9675,9774,0,Y,No,12,3,1,80,2,26,0,4,26,6,6,4,No
28,Travel_Rarely,1196,Research & Development,23,5,Other,1,890,3,Female,35,3,1,Healthcare Representative,4,Married,4050,16556,5,Y,No,17,3,4,80,3,10,2,1,10,4,10,10,Yes
53,Travel_Rarely,731,Research & Development,29,3,Medical,1,891,3,Female,64,1,3,Research Director,3,Married,9642,17428,8,Y,No,24,3,4,80,2,16,6,3,11,8,0,11,No
30,Travel_Frequently,1216,Sales,5,3,Marketing,1,892,1,Male,67,1,2,Healthcare Representative,3,Married,6516,5365,9,Y,No,13,3,2,80,2,9,2,2,9,0,2,9,Yes
20,Travel_Frequently,604,Research & Development,10,4,Marketing,1,893,4,Female,64,2,2,Sales Representative,4,Divorced,6748,23663,4,Y,Yes,17,3,2,80,3,2,4,2,2,2,2,2,Yes
50,Travel_Rarely,435,Research & Development,7,2,Technical Degree,1,894,4,Female,82,2,4,Sales Representative,1,Married,13558,7951,1,Y,No,13,4,2,80,0,9,6,1,9,3,0,9,Yes
23,Non-Travel,524,Research & Development,10,3,Human Resources,1,895,1,Female,67,3,4,Human Resources,1,Married,13300,17175,0,Y,No,22,3,1,80,0,5,4,2,4,4,4,4,Yes
27,Travel_Rarely,598,Human Resources,4,2,Technical Degree,1,896,2,Female,88,4,3,Laboratory Technician,2,Married,10499,13027,2,Y,Yes,22,3,1,80,3,9,1,3,9,0,9,3,No
22,Travel_Rarely,1487,Research & Development,9,4,Other,1,897,2,Female,72,3,3,Sales Executive,4,Divorced,10498,11505,3,Y,No,12,3,3,80,1,4,2,4,3,1,1,3,No
40,Non-Travel,1046,Sales,27,2,Medical,1,898,4,Female,33,3,2,Research Scientist,4,Single,6645,12094,6,Y,No,14,3,3,80,2,22,3,2,22,13,6,6,No
27,Travel_Rarely,729,Research & Development,26,2,Marketing,1,899,3,Female,34,2,5,Manager,1,Single,16425,25081,8,Y,Yes,14,3,4,80,0,9,4,2,2,1,2,2,Yes
19,Travel_Rarely,1322,Research & Development,14,2,Medical,1,900,2,Male,97,3,3,Human Resources,3,Married,10226,14167,7,Y,No,13,3,3,80,3,1,3,2,1,0,1,1,No
30,Travel_Frequently,817,Research & Development,2,3,Life Sciences,1,901,2,Male,74,3,3,Laboratory Technician,3,Married,9664,10769,8,Y,No,19,3,1,80,1,3,0,1,3,3,3,3,No
57,Travel_Rarely,438,Sales,25,1,Medical,1,902,3,Male,54,4,5,Research Scientist,2,Divorced,16634,25060,6,Y,No,16,3,1,80,2,26,0,3,26,7,12,13,Yes
19,Travel_Rarely,758,Research & Development,9,5,Life Sciences,1,903,2,Female,40,1,4,Sales Executive,2,Single,13146,3020,9,Y,Yes,15,3,1,80,3,1,3,4,1,1,1,1,Yes
37,Travel_Rarely,1061,Research & Development,21,2,Technical Degree,1,904,1,Female,58,1,4,Research Scientist,3,Divorced,13597,13845,7,Y,Yes,23,3,1,80,3,19,5,3,0,0,0,0,Yes
18,Travel_Rarely,528,Research & Development,27,2,Technical Degree,1,905,2,Male,63,4,3,Laboratory Technician,4,Divorced,11499,5844,7,Y,No,22,3,4,80,3,0,0,3,0,0,0,0,No
54,Travel_Rarely,998,Research & Development,1,2,Other,1,906,3,Female,43,1,4,Sales Representative,2,Married,13167,5573,0,Y,No,22,4,4,80,2,30,3,2,2,2,2,2,No
26,Travel_Rarely,238,Research & Development,23,1,Medical,1,907,1,Female,53,3,4,Research Scientist,1,Married,14250,12485,8,Y,No,16,3,1,80,0,6,1,4,6,2,6,3,Yes
34,Travel_Rarely,1041,Sales,10,4,Medical,1,908,2,Male,88,4,4,Healthcare Representative,4,Single,12853,7442,1,Y,No,23,3,2,80,2,16,1,3,16,16,3,2,No
26,Travel_Rarely,641,Research & Development,10,3,Life Sciences,1,909,4,Male,68,4,2,Research Scientist,1,Single,7797,9914,6,Y,No,21,3,3,80,2,8,0,4,5,5,5,2,No
28,Travel_Rarely,156,Sales,20,1,Technical Degree,1,910,1,Male,55,2,1,Sales Representative,2,Divorced,4442,24442,9,Y,Yes,18,3,4,80,0,10,6,1,10,7,7,10,Yes
32,Non-Travel,1355,Sales,25,2,Life Sciences,1,911,1,Female,72,1,3,Research Director,3,Married,10802,9951,9,Y,No,15,3,2,80,3,12,3,2,12,12,4,4,No
41,Travel_Rarely,757,Research & Development,22,1,Technical Degree,1,912,4,Female,65,2,3,Research Director,2,Single,11183,10802,4,Y,No,23,3,3,80,1,12,3,1,12,9,12,12,No
55,Travel_Rarely,534,Research & Development,29,1,Life Sciences,1,913,4,Female,68,3,2,Research Director,3,Married,7554,10520,3,Y,No,23,3,2,80,1,24,3,4,11,9,0,8,No
52,Non-Travel,483,Research & Development,3,1,Technical Degree,1,914,2,Male,90,4,1,Human Resources,4,Divorced,4025,2546,0,Y,No,14,3,1,80,0,4,5,2,4,4,4,4,No
47,Travel_Frequently,659,Research & Development,6,4,Life Sciences,1,915,2,Male,45,3,1,Sales Executive,2,Married,5058,26914,0,Y,No,17,3,3,80,0,29,0,1,29,7,7,11,No
48,Travel_Rarely,293,Research & Development,29,5,Technical Degree,1,916,3,Female,88,1,2,Sales Executive,2,Married,7009,17530,2,Y,No,22,3,2,80,3,28,5,2,27,10,6,7,No
22,Travel_Rarely,633,Research & Development,26,3,Human Resources,1,917,3,Male,35,2,5,Research Scientist,2,Married,17037,21565,0,Y,Yes,24,3,4,80,1,4,3,1,3,3,3,3,Yes
31,Travel_Rarely,617,Sales,6,4,Life Sciences,1,918,1,Male,85,1,5,Manager,4,Married,17448,10998,7,Y,No,15,3,4,80,1,13,4,3,6,2,6,6,No
28,Travel_Rarely,815,Research & Development,21,4,Medical,1,919,4,Female,37,3,1,Sales Executive,1,Single,3677,13465,2,Y,No,14,3,4,80,3,9,3,2,9,9,0,9,No
26,Non-Travel,850,Research & Development,2,5,Other,1,920,4,Male,56,2,5,Healthcare Representative,1,Single,15828,22371,9,Y,Yes,24,4,3,80,0,8,4,4,8,8,8,8,Yes
51,Travel_Rarely,284,Research & Development,26,4,Human Resources,1,921,3,Male,56,1,5,Healthcare Representative,3,Married,17094,17616,1,Y,No,15,3,1,80,0,9,1,2,9,9,9,9,No
29,Travel_Frequently,391,Sales,26,1,Human Resources,1,922,1,Male,75,3,5,Manufacturing Director,2,Married,16300,21717,5,Y,Yes,21,3,1,80,3,11,4,4,2,2,2,2,Yes
52,Travel_Rarely,1458,Research & Development,18,1,Life Sciences,1,923,1,Female,70,1,1,Healthcare Representative,1,Married,4187,21124,3,Y,Yes,14,3,3,80,0,15,1,1,15,6,2,11,Yes
52,Travel_Rarely,831,Sales,23,2,Other,1,924,3,Female,54,4,5,Sales Executive,4,Single,16695,14717,3,Y,No,18,3,3,80,2,27,0,1,27,14,3,11,No
18,Travel_Rarely,215,Sales,2,4,Medical,1,925,3,Male,47,2,3,Manager,2,Single,10919,17425,1,Y,No,18,3,1,80,0,0,6,4,0,0,0,0,No
57,Travel_Frequently,924,Research & Development,12,2,Human Resources,1,926,3,Female,41,2,1,Sales Representative,3,Single,5118,6901,1,Y,No,11,3,4,80,2,31,6,1,21,6,5,5,No
39,Travel_Rarely,1172,Research & Development,22,3,Medical,1,927,2,Female,80,2,2,Research Director,1,Single,7437,13842,5,Y,No,24,3,1,80,1,21,5,2,21,13,9,7,Yes
46,Travel_Rarely,784,Research & Development,5,1,Technical Degree,1,928,1,Female,68,4,5,Research Scientist,4,Married,16479,7708,4,Y,Yes,22,3,1,80,1,26,5,1,1,1,1,1,Yes
25,Travel_Rarely,181,Sales,20,3,Other,1,929,1,Male,39,2,4,Sales Representative,4,Married,13234,4082,8,Y,No,13,3,2,80,0,7,1,4,7,7,7,2,No
28,Non-Travel,933,Research & Development,7,5,Marketing,1,930,1,Female,83,4,1,Manager,3,Married,4558,23036,3,Y,No,21,3,4,80,3,2,1,4,2,2,2,2,No
58,Non-Travel,432,Research & Development,24,1,Technical Degree,1,931,3,Male,58,2,2,Human Resources,1,Married,6796,22970,4,Y,Yes,14,4,3,80,0,25,3,3,19,14,8,5,No
54,Travel_Rarely,656,Research & Development,16,3,Other,1,932,3,Male,70,1,3,Research Director,2,Single,10992,11795,0,Y,No,12,3,1,80,3,36,2,4,23,2,3,8,No
31,Travel_Rarely,434,Sales,20,5,Life Sciences,1,933,3,Female,38,1,2,Manufacturing Director,4,Married,8474,14541,1,Y,No,24,3,4,80,1,0,1,1,0,0,0,0,No
47,Travel_Rarely,631,Research & Development,1,3,Life Sciences,1,934,3,Male,92,1,5,Human Resources,3,Single,17018,2260,2,Y,Yes,23,3,3,80,1,29,4,4,7,7,7,5,No
52,Travel_Frequently,320,Research & Development,1,5,Medical,1,935,4,Female,66,1,4,Sales Executive,4,Single,13121,22180,4,Y,No,15,3,2,80,1,26,0,1,4,0,4,4,No
38,Travel_Rarely,734,Research & Development,17,5,Human Resources,1,936,3,Female,43,4,5,Manager,4,Single,16758,15567,4,Y,Yes,21,3,2,80,3,3,5,1,1,0,1,0,No
54,Travel_Rarely,422,Research & Development,27,1,Marketing,1,937,2,Male,68,3,2,Research Director,1,Divorced,7408,7982,3,Y,Yes,18,3,4,80,3,18,4,3,3,3,3,2,Yes
22,Travel_Rarely,102,Research & Development,1,2,Life Sciences,1,938,4,Male,69,3,1,Manufacturing Director,1,Married,4562,2500,9,Y,No,22,3,1,80,1,4,5,1,4,4,4,2,Yes
36,Travel_Rarely,305,Research & Development,21,5,Other,1,939,4,Female,83,1,4,Research Scientist,2,Divorced,13742,3015,2,Y,Yes,12,3,3,80,0,5,0,4,5,5,5,5,Yes
31,Non-Travel,139,Research & Development,20,5,Human Resources,1,940,3,Female,32,3,4,Research Scientist,4,Married,13740,12525,8,Y,No,24,3,4,80,3,8,4,4,2,2,2,2,No
43,Travel_Rarely,158,Sales,13,1,Human Resources,1,941,1,Female,84,3,2,Sales Executive,3,Married,7205,26489,0,Y,No,19,3,2,80,2,10,5,4,10,7,4,10,Yes
21,Travel_Rarely,1050,Research & Development,9,2,Other,1,942,3,Female,62,2,5,Healthcare Representative,4,Divorced,17198,26048,5,Y,Yes,23,3,3,80,1,3,1,1,3,1,2,3,Yes
42,Travel_Rarely,673,Research & Development,15,4,Human Resources,1,943,1,Male,48,4,2,Manager,3,Single,7127,5963,6,Y,No,17,3,3,80,3,8,2,4,5,5,4,5,No
59,Travel_Rarely,743,Research & Development,3,4,Life Sciences,1,944,3,Male,63,1,4,Manufacturing Director,4,Single,14363,23702,9,Y,No,16,3,1,80,1,28,1,2,4,4,4,4,No
42,Travel_Rarely,942,Sales,14,2,Other,1,945,3,Male,79,3,2,Manufacturing Director,3,Divorced,7172,13866,3,Y,No,18,3,2,80,2,9,6,2,9,9,2,9,No
35,Travel_Rarely,1245,Research & Development,23,3,Other,1,946,1,Female,76,3,4,Healthcare Representative,4,Married,14124,14247,9,Y,No,24,3,2,80,0,17,5,4,17,0,4,14,Yes
57,Travel_Rarely,718,Research & Development,11,1,Medical,1,947,1,Male,75,1,5,Healthcare Representative,4,Single,15919,4706,2,Y,Yes,12,3,2,80,2,30,3,1,30,1,12,8,No
25,Non-Travel,195,Research & Development,24,2,Marketing,1,948,1,Male,85,2,1,Human Resources,2,Single,4152,17272,7,Y,No,24,3,3,80,0,7,4,4,7,7,7,7,Yes
56,Travel_Rarely,1358,Research & Development,22,4,Medical,1,949,1,Male,86,1,1,Research Director,1,Divorced,4323,24519,8,Y,No,15,3,2,80,0,3,2,2,3,3,3,3,Yes
57,Travel_Rarely,997,Research & Development,12,5,Marketing,1,950,2,Male,80,2,2,Human Resources,1,Divorced,7697,24165,0,Y,Yes,14,4,4,80,3,1,4,1,1,1,1,1,Yes
31,Travel_Rarely,1185,Research & Development,13,4,Other,1,951,1,Female,83,3,4,Laboratory Technician,3,Married,13212,4099,9,Y,No,18,4,2,80,0,4,3,4,4,4,0,4,No
49,Non-Travel,1379,Research & Development,26,5,Human Resources,1,952,3,Male,57,4,1,Laboratory Technician,4,Single,4366,8386,8,Y,No,23,4,3,80,0,14,3,1,14,13,5,12,No
55,Travel_Rarely,660,Research & Development,13,1,Marketing,1,953,3,Male,48,2,4,Sales Executive,4,Divorced,13313,7338,6,Y,No,11,3,2,80,0,18,3,4,10,7,6,10,No
50,Travel_Rarely,1004,Sales,1,5,Other,1,954,2,Male,56,2,5,Manager,1,Married,16367,20949,0,Y,No,22,3,2,80,1,32,5,3,15,7,1,3,No
40,Travel_Rarely,447,Research & Development,24,2,Other,1,955,1,Male,77,1,2,Manufacturing Director,3,Married,6612,10300,6,Y,Yes,13,3,3,80,3,14,1,1,5,5,2,5,Yes
32,Travel_Rarely,770,Research & Development,10,5,Medical,1,956,3,Female,48,3,4,Research Director,2,Married,14402,23400,4,Y,Yes,20,3,2,80,3,7,5,2,7,4,7,7,No
50,Travel_Rarely,1247,Research & Development,3,3,Medical,1,957,2,Female,80,4,2,Research Scientist,2,Married,7439,26641,9,Y,Yes,18,3,1,80,0,19,1,2,9,9,8,9,Yes
42,Travel_Rarely,416,Sales,24,2,Human Resources,1,958,3,Male,36,1,4,Research Scientist,2,Married,12673,21465,6,Y,No,15,3,3,80,1,11,2,2,11,6,7,2,No
34,Travel_Frequently,818,Research & Development,28,1,Technical Degree,1,959,2,Female,58,1,4,Sales Representative,4,Divorced,13510,6297,8,Y,No,14,3,2,80,0,3,3,2,3,3,3,3,No
50,Travel_Rarely,1171,Sales,4,2,Life Sciences,1,960,2,Female,72,4,5,Healthcare Representative,3,Divorced,15573,24297,7,Y,No,16,3,1,80,3,32,6,4,6,6,6,0,No
19,Travel_Rarely,1259,Sales,16,3,Technical Degree,1,961,4,Female,98,3,2,Sales Executive,1,Married,8360,21332,5,Y,No,22,3,4,80,3,1,1,4,1,1,1,1,Yes
31,Travel_Rarely,1324,Research & Development,8,1,Technical Degree,1,962,4,Female,87,4,3,Sales Representative,4,Single,11322,10405,1,Y,Yes,15,3,3,80,3,13,0,1,13,9,7,9,No
57,Travel_Rarely,349,Research & Development,16,4,Human Resources,1,963,1,Male,37,1,4,Sales Representative,4,Single,13136,24595,7,Y,No,13,3,2,80,3,14,6,3,14,0,10,3,No
57,Travel_Rarely,413,Research & Development,27,3,Marketing,1,964,4,Female,71,1,4,Manager,2,Married,14059,17094,3,Y,No,23,3,3,80,1,0,0,3,0,0,0,0,Yes
56,Travel_Rarely,1491,Research & Development,17,1,Human Resources,1,965,2,Female,71,2,1,Manufacturing Director,3,Married,3531,17201,7,Y,No,21,3,1,80,2,30,1,1,5,5,5,5,No
23,Travel_Frequently,906,Sales,19,5,Human Resources,1,966,3,Male,42,4,2,Research Director,3,Married,7777,14614,6,Y,Yes,24,3,3,80,2,5,6,2,5,5,5,5,Yes
23,Travel_Rarely,1437,Research & Development,22,2,Other,1,967,3,Male,55,4,3,Research Scientist,2,Single,9996,15361,3,Y,Yes,15,4,4,80,1,5,6,3,5,5,5,5,No
20,Travel_Rarely,1478,Research & Development,15,1,Other,1,968,1,Male,47,4,5,Research Scientist,2,Single,16636,3040,7,Y,Yes,14,3,2,80,0,2,2,3,2,2,0,2,Yes
24,Travel_Rarely,584,Sales,16,2,Other,1,969,4,Male,71,1,3,Research Scientist,2,Married,9694,14810,1,Y,No,11,3,4,80,3,6,4,1,6,5,1,6,No
25,Non-Travel,1334,Research & Development,15,5,Life Sciences,1,970,1,Female,80,3,5,Laboratory Technician,4,Married,16027,9988,8,Y,No,11,3,1,80,3,7,5,2,7,7,3,7,No
59,Travel_Rarely,143,Research & Development,25,1,Marketing,1,971,2,Male,45,1,3,Manager,4,Married,9940,25857,5,Y,No,24,3,3,80,3,17,3,4,17,9,3,6,No
32,Travel_Rarely,670,Research & Development,2,4,Marketing,1,972,4,Female,32,2,3,Sales Executive,4,Married,11012,9559,6,Y,No,17,4,2,80,1,14,1,4,14,14,1,14,No
46,Travel_Rarely,682,Research & Development,11,3,Other,1,973,1,Female,74,1,2,Research Scientist,1,Married,8020,19371,9,Y,No,14,3,2,80,1,28,2,3,28,9,8,5,No
50,Travel_Rarely,1215,Research & Development,1,1,Technical Degree,1,974,3,Male,51,1,1,Research Scientist,1,Married,4223,21579,0,Y,No,11,3,1,80,3,13,6,4,9,4,1,5,No
47,Travel_Rarely,1388,Research & Development,15,5,Life Sciences,1,975,3,Male,52,1,3,Sales Executive,3,Married,11143,23483,2,Y,Yes,16,3,1,80,3,0,5,1,0,0,0,0,Yes
56,Travel_Frequently,994,Research & Development,26,1,Technical Degree,1,976,1,Female,88,2,4,Laboratory Technician,2,Single,12523,2503,9,Y,Yes,21,3,3,80,0,12,4,3,0,0,0,0,Yes
44,Travel_Frequently,319,Sales,19,2,Medical,1,977,1,Female,91,4,4,Sales Representative,2,Married,12789,7344,4,Y,No,22,4,2,80,2,14,2,3,14,10,5,1,No
53,Non-Travel,1024,Research & Development,4,1,Marketing,1,978,1,Male,97,3,4,Sales Executive,4,Married,13395,10947,6,Y,No,21,3,1,80,1,35,4,2,4,2,4,4,No
46,Travel_Rarely,500,Research & Development,11,4,Marketing,1,979,2,Male,83,3,1,Sales Representative,1,Single,3807,11533,0,Y,No,22,3,2,80,2,4,0,4,0,0,0,0,Yes
55,Travel_Rarely,826,Research & Development,5,1,Technical Degree,1,980,2,Male,86,2,3,Healthcare Representative,2,Divorced,9803,16808,8,Y,No,21,3,3,80,3,13,5,2,13,5,5,6,No
50,Travel_Frequently,1090,Research & Development,3,3,Life Sciences,1,981,3,Female,52,4,5,Human Resources,3,Married,17378,10148,4,Y,No,21,4,4,80,2,13,5,3,13,5,3,13,No
54,Travel_Rarely,998,Research & Development,13,1,Marketing,1,982,2,Female,89,4,5,Research Scientist,2,Married,16130,16155,2,Y,No,11,4,1,80,2,4,4,4,4,4,4,4,Yes
44,Non-Travel,957,Research & Development,10,2,Technical Degree,1,983,2,Male,84,2,2,Sales Executive,4,Married,8216,24394,6,Y,No,18,3,3,80,1,10,0,2,8,2,8,8,No
50,Travel_Rarely,903,Sales,11,1,Human Resources,1,984,4,Female,92,1,1,Human Resources,4,Single,4450,17193,9,Y,No,22,3,4,80,1,31,3,4,15,10,9,14,No
21,Travel_Rarely,589,Research & Development,18,4,Human Resources,1,985,2,Male,85,4,3,Research Director,1,Single,9537,3381,7,Y,No,23,3,3,80,0,3,1,3,3,3,3,1,Yes
39,Travel_Frequently,1037,Research & Development,2,5,Life Sciences,1,986,4,Female,84,3,4,Manager,3,Married,12885,23986,9,Y,Yes,19,4,1,80,3,21,6,3,21,7,6,13,No
19,Travel_Frequently,943,Sales,7,1,Technical Degree,1,987,2,Female,54,2,1,Healthcare Representative,3,Single,4244,9012,9,Y,No,21,3,3,80,0,1,0,3,1,1,1,1,No
27,Travel_Rarely,1392,Human Resources,9,1,Human Resources,1,988,3,Male,55,3,1,Research Director,2,Single,5104,17213,2,Y,No,13,3,2,80,1,6,2,1,6,2,2,2,No
22,Non-Travel,366,Research & Development,10,3,Life Sciences,1,989,1,Male,78,1,3,Research Director,3,Divorced,9581,17212,6,Y,No,17,3,1,80,0,4,4,2,4,4,4,1,No
27,Travel_Rarely,153,Research & Development,18,4,Other,1,990,3,Male,92,2,2,Healthcare Representative,2,Married,7641,15808,6,Y,No,23,3,2,80,2,9,5,2,9,7,9,9,Yes
50,Non-Travel,627,Sales,23,5,Life Sciences,1,991,2,Female,74,3,2,Sales Representative,2,Single,8344,12711,3,Y,No,15,3,3,80,2,14,2,3,13,12,3,4,No
55,Non-Travel,715,Sales,7,2,Medical,1,992,1,Female,68,3,2,Sales Executive,1,Married,6549,22110,9,Y,Yes,13,3,1,80,1,29,5,2,29,0,0,11,No
30,Travel_Rarely,1182,Research & Development,27,1,Other,1,993,1,Male,94,1,4,Manufacturing Director,3,Married,13168,17173,8,Y,Yes,15,4,2,80,2,12,0,3,12,9,5,12,No
48,Travel_Rarely,1163,Sales,7,5,Technical Degree,1,994,1,Female,98,2,4,Research Scientist,4,Married,12573,20271,0,Y,No,20,3,2,80,3,23,5,2,10,4,1,5,Yes
53,Travel_Rarely,1360,Research & Development,3,2,Other,1,995,4,Male,85,4,3,Laboratory Technician,2,Single,10501,11515,0,Y,No,17,3,2,80,1,23,6,4,23,4,3,7,Yes
41,Travel_Frequently,1054,Research & Development,12,4,Other,1,996,3,Female,38,4,2,Sales Executive,2,Married,7194,22193,4,Y,No,17,3,4,80,3,23,5,2,0,0,0,0,No
32,Travel_Rarely,485,Sales,7,4,Technical Degree,1,997,4,Male,99,3,3,Research Scientist,2,Single,10629,13939,2,Y,No,19,3,2,80,1,4,6,3,4,4,4,4,No
46,Travel_Rarely,833,Sales,17,5,Technical Degree,1,998,1,Female,57,1,2,Sales Executive,3,Married,8224,4131,9,Y,No,18,4,2,80,1,11,5,2,11,5,4,11,No
25,Travel_Frequently,815,Research & Development,26,2,Human Resources,1,999,3,Female,74,3,1,Research Director,3,Married,5341,4424,8,Y,Yes,14,3,3,80,2,7,5,4,7,7,7,6,Yes
22,Non-Travel,749,Human Resources,1,4,Medical,1,1000,3,Female,55,1,5,Manufacturing Director,3,Single,17307,13576,4,Y,No,15,3,3,80,1,4,6,4,4,4,4,4,No
